"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME","significance"
"ENSG00000248019",-0.272667297806628,3.52906421824954,-6.41109554727393,5.10245602016516e-10,7.33041198787426e-08,12.4343639460273,NA,NA,NA,"Not Significant"
"ENSG00000116663",0.400427807546632,3.49502657727045,6.40847503194627,5.18087483541107e-10,7.34248984275318e-08,12.4269594606312,"FBXO6","26270","F-box protein 6","Not Significant"
"ENSG00000143196",-0.944370007344174,2.54880271026323,-6.40943058371375,5.15214406693793e-10,7.34248984275318e-08,12.4446217787092,"DPT","1805","dermatopontin","Not Significant"
"ENSG00000125844",0.244790684516722,8.78425187834753,6.39498305585797,5.60370360736634e-10,7.88843511171201e-08,12.3154110776222,"RRBP1","6238","ribosome binding protein 1","Not Significant"
"ENSG00000072858",-0.276832772711754,4.87525125610153,-6.38582030064676,5.90995806068773e-10,8.26409135486168e-08,12.2294338223969,"SIDT1","54847","SID1 transmembrane family member 1","Not Significant"
"ENSG00000187123",0.420235581171565,2.3166037455952,6.37772239146891,6.19423668991197e-10,8.60424599807309e-08,12.2672794062773,"LYPD6","130574","LY6/PLAUR domain containing 6","Not Significant"
"ENSG00000164305",0.316252392229607,6.93437683363512,6.37610176593758,6.252717768175e-10,8.62833915707043e-08,12.1582068855596,"CASP3","836","caspase 3","Not Significant"
"ENSG00000221963",0.288272758893148,7.76413379194304,6.37375323618672,6.3384271282352e-10,8.6894450336427e-08,12.166090613566,"APOL6","80830","apolipoprotein L6","Not Significant"
"ENSG00000180806",-0.72162554897204,-0.231296392993147,-6.37257950989095,6.38169265946288e-10,8.69194828131389e-08,12.0980467606119,"HOXC9","3225","homeobox C9","Not Significant"
"ENSG00000153292",1.5315437368273,0.188988545069529,6.34714935681006,7.39346431530343e-10,1.00050267105477e-07,11.8872719988399,"ADGRF1","266977","adhesion G protein-coupled receptor F1","Up in CD"
"ENSG00000165280",0.223709211899418,8.26135336195575,6.3288117322298,8.21898733587751e-10,1.10508499596174e-07,11.9294820789745,"VCP","7415","valosin containing protein","Not Significant"
"ENSG00000038295",-0.494683636736116,3.85365043445152,-6.32053327630848,8.62063785962982e-10,1.15170623634226e-07,11.9090926344929,"TLL1","7092","tolloid like 1","Not Significant"
"ENSG00000227184",0.400133795939476,7.33562976179168,6.31763097996826,8.76595352613242e-10,1.16370807095334e-07,11.8422688593394,NA,NA,NA,"Not Significant"
"ENSG00000111339",-0.837630094867132,-1.32299547805763,-6.31461706251139,8.9193978434099e-10,1.16983907790526e-07,11.4862967927864,"ART4","420","ADP-ribosyltransferase 4 (inactive) (Dombrock blood group)","Not Significant"
"ENSG00000185164",0.276480922168175,3.26411367907968,6.31453362409654,8.92368307341322e-10,1.16983907790526e-07,11.909771680854,"NOMO2","283820","NODAL modulator 2","Not Significant"
"ENSG00000248283",-0.514638755488006,-0.214148224949961,-6.31203604441612,9.05289176160193e-10,1.17940624037019e-07,11.7559356780994,NA,NA,NA,"Not Significant"
"ENSG00000106392",0.239949832358091,6.14448283293954,6.31036638475182,9.14028958091331e-10,1.18344181456578e-07,11.7823606588391,"C1GALT1","56913","core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1","Not Significant"
"ENSG00000170293",0.407225863024448,1.40017300364261,6.29705514858477,9.86726569631786e-10,1.26665355694505e-07,11.8048069861261,"CMTM8","152189","CKLF like MARVEL transmembrane domain containing 8","Not Significant"
"ENSG00000198805",0.332423660102646,5.63788619327928,6.29641266812837,9.90375129148932e-10,1.26665355694505e-07,11.7104176624573,"PNP","4860","purine nucleoside phosphorylase","Not Significant"
"ENSG00000135709",0.391443034519425,5.24015374367969,6.29367940010884,1.0060452542085e-09,1.27889692163777e-07,11.7017407045944,"KIAA0513","9764","KIAA0513","Not Significant"
"ENSG00000139209",-0.618496221918097,1.8200522743929,-6.28895909804966,1.03368109343356e-09,1.29254752467319e-07,11.7772579543188,"SLC38A4","55089","solute carrier family 38 member 4","Not Significant"
"ENSG00000168394",0.390887218353565,7.62115535249265,6.28884920228073,1.03433327584611e-09,1.29254752467319e-07,11.6873187434076,"TAP1","6890","transporter 1, ATP binding cassette subfamily B member","Not Significant"
"ENSG00000188629",-0.404277963162898,1.42258210128236,-6.28869139704591,1.03527048460117e-09,1.29254752467319e-07,11.7614316963656,"ZNF177","7730","zinc finger protein 177","Not Significant"
"ENSG00000011304",0.158268171759049,7.33060785321578,6.28747733798701,1.04250867929707e-09,1.29388281350628e-07,11.6743542334666,"PTBP1","5725","polypyrimidine tract binding protein 1","Not Significant"
"ENSG00000127074",-0.544707360290672,3.01644388428996,-6.2833365740524,1.06757064990512e-09,1.31719378716235e-07,11.740537702303,"RGS13","6003","regulator of G protein signaling 13","Not Significant"
"ENSG00000148346",1.76553099556655,3.53791913518803,6.28145195463385,1.07917182976031e-09,1.32372100170892e-07,11.7339795080195,"LCN2","3934","lipocalin 2","Up in CD"
"ENSG00000261762",0.621874461997249,-1.00409706036516,6.27774489561612,1.1023528965698e-09,1.344293721253e-07,11.309633864333,NA,NA,NA,"Not Significant"
"ENSG00000251034",-0.384057882562199,1.59126587553275,-6.27400525847316,1.12623166790772e-09,1.3654745222176e-07,11.6866985917859,NA,NA,NA,"Not Significant"
"ENSG00000229645",-0.418880478694109,2.53298469242311,-6.27137358765425,1.14333868235919e-09,1.37824878520023e-07,11.6848851032087,NA,NA,NA,"Not Significant"
"ENSG00000144504",-0.222005057307088,4.20511638329275,-6.26718741096452,1.17107641278839e-09,1.40361872904208e-07,11.6013771751526,"ANKMY1","51281","ankyrin repeat and MYND domain containing 1","Not Significant"
"ENSG00000163840",0.269522425822609,7.12403563825223,6.26181103011174,1.2076688968175e-09,1.43844928991666e-07,11.5269791835421,"DTX3L","151636","deltex E3 ubiquitin ligase 3L","Not Significant"
"ENSG00000185697",-0.408914794698212,3.13135098140983,-6.26022846597809,1.21865178295747e-09,1.43844928991666e-07,11.6129912063594,"MYBL1","4603","MYB proto-oncogene like 1","Not Significant"
"ENSG00000198270",-0.338732167469634,3.84618558143539,-6.25993340986739,1.22071024364799e-09,1.43844928991666e-07,11.577820266976,"TMEM116","89894","transmembrane protein 116","Not Significant"
"ENSG00000135387",0.158991130410071,7.85370676867036,6.25363434143968,1.26547703254704e-09,1.46648512473338e-07,11.5013992247154,"CAPRIN1","4076","cell cycle associated protein 1","Not Significant"
"ENSG00000171817",-0.300555975823603,2.70629462164225,-6.25467644506613,1.25796149240283e-09,1.46648512473338e-07,11.5924103352497,"ZNF540","163255","zinc finger protein 540","Not Significant"
"ENSG00000178852",-0.329717767669917,3.8289707752215,-6.25391239117061,1.2634674774214e-09,1.46648512473338e-07,11.5495611581489,"EFCAB13","124989","EF-hand calcium binding domain 13","Not Significant"
"ENSG00000179010",0.298652924491109,6.7142576826347,6.25042000570907,1.28893653582792e-09,1.48546394719728e-07,11.455165481047,"MRFAP1","93621","Morf4 family associated protein 1","Not Significant"
"ENSG00000144290",0.462198030643376,1.74482024879869,6.24783697809793,1.30809666058526e-09,1.49930751124458e-07,11.5449989292835,"SLC4A10","57282","solute carrier family 4 member 10","Not Significant"
"ENSG00000134470",0.28113426095416,3.8722517878594,6.24636146939443,1.31916641855687e-09,1.50377802332773e-07,11.5111473354466,"IL15RA","3601","interleukin 15 receptor subunit alpha","Not Significant"
"ENSG00000145687",-0.2723851995858,4.35491548013304,-6.24421194802524,1.33545718124382e-09,1.50597926755856e-07,11.466063795742,"SSBP2","23635","single stranded DNA binding protein 2","Not Significant"
"ENSG00000188373",-0.881683965856213,5.1024041451688,-6.2448924652086,1.33027849018179e-09,1.50597926755856e-07,11.4325016363281,"GPR15LG","387695","G protein-coupled receptor 15 ligand","Not Significant"
"ENSG00000047936",-0.570125555712725,1.3751356286183,-6.24291070598373,1.34541457129133e-09,1.50909468624789e-07,11.5184845980596,"ROS1","6098","ROS proto-oncogene 1, receptor tyrosine kinase","Not Significant"
"ENSG00000169684",0.464157164986598,0.284533588653634,6.24119328356625,1.35866803280039e-09,1.51585436106321e-07,11.4168519875864,"CHRNA5","1138","cholinergic receptor nicotinic alpha 5 subunit","Not Significant"
"ENSG00000124201",0.223286654117789,6.91534748979164,6.23397988342515,1.41574429169688e-09,1.56359594304541e-07,11.3678534801972,"ZNFX1","57169","zinc finger NFX1-type containing 1","Not Significant"
"ENSG00000187922",-1.10317077655437,-1.62902395471703,-6.2333300429137,1.42099997966432e-09,1.56359594304541e-07,11.0033955033445,"LCN10","414332","lipocalin 10","Down in CD"
"ENSG00000236576",-0.445799867990505,0.669425726105924,-6.23298198979217,1.42382276577675e-09,1.56359594304541e-07,11.4212226360749,"LOC100631242","100631242","zinc finger protein 852 pseudogene","Not Significant"
"ENSG00000227588",-0.639523836604542,-0.0192500431706001,-6.23009644156423,1.44743761021529e-09,1.58125020178467e-07,11.3626462396265,"CNTN4-AS2","100873976","CNTN4 antisense RNA 2","Not Significant"
"ENSG00000253187",-0.975058522636322,-1.03816610503861,-6.22434205531083,1.49568111595235e-09,1.6254876376736e-07,11.1505441608337,"HOXA10-AS","100874323","HOXA10 antisense RNA","Not Significant"
"ENSG00000163116",-0.44565539761663,-0.172593690382791,-6.21586120954941,1.56966505066964e-09,1.69709919782452e-07,11.2644353047478,"STPG2","285555","sperm tail PG-rich repeat containing 2","Not Significant"
"ENSG00000136011",-0.758534235979547,1.19179334274023,-6.20163736963347,1.70186975545551e-09,1.83060092926561e-07,11.2840309241057,"STAB2","55576","stabilin 2","Not Significant"
"ENSG00000068489",0.340267417413305,2.76579433415214,6.20050946863035,1.71280770460035e-09,1.83296640836696e-07,11.2987003360149,"PRR11","55771","proline rich 11","Not Significant"
"ENSG00000166411",0.254945747591248,5.67387190408505,6.19484696836441,1.76876890827566e-09,1.88324506858284e-07,11.1480770923591,"IDH3A","3419","isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha","Not Significant"
"ENSG00000060138",0.229438905642975,5.27923204412976,6.190787104679,1.80998928885021e-09,1.90776509214237e-07,11.1347069029857,"YBX3","8531","Y-box binding protein 3","Not Significant"
"ENSG00000117519",0.252648738045523,7.09912479496396,6.19095472033125,1.80826900467803e-09,1.90776509214237e-07,11.138094546732,"CNN3","1266","calponin 3","Not Significant"
"ENSG00000129757",0.530877849259959,2.96570988755239,6.17694122310228,1.95776436545859e-09,2.04866766502616e-07,11.1678963217592,"CDKN1C","1028","cyclin dependent kinase inhibitor 1C","Not Significant"
"ENSG00000171848",0.407040600880811,5.11874643074803,6.17645122852715,1.96320477077597e-09,2.04866766502616e-07,11.0655790354041,"RRM2","6241","ribonucleotide reductase regulatory subunit M2","Not Significant"
"ENSG00000126790",-0.257349486956516,3.42368590190976,-6.16116885606843,2.14051443914e-09,2.22263813668126e-07,11.0640289660375,"L3HYPDH","112849","trans-L-3-hydroxyproline dehydratase","Not Significant"
"ENSG00000223806",0.746266213319401,-0.860920984504813,6.15926696407747,2.16364865879538e-09,2.23559264129227e-07,10.7460892072616,"LINC00114","400866","long intergenic non-protein coding RNA 114","Not Significant"
"ENSG00000100592",-0.211490648927519,4.8389367283854,-6.14695910591752,2.3193854967266e-09,2.37503958638729e-07,10.9089874287797,"DAAM1","23002","dishevelled associated activator of morphogenesis 1","Not Significant"
"ENSG00000109762",-0.208790757297868,4.71410317414985,-6.14602671146499,2.33162064747708e-09,2.37503958638729e-07,10.9122573759692,"SNX25","83891","sorting nexin 25","Not Significant"
"ENSG00000152580",-0.557772293716909,1.71835221345097,-6.14595398658551,2.33257761523615e-09,2.37503958638729e-07,11.0027586233514,"IGSF10","285313","immunoglobulin superfamily member 10","Not Significant"
"ENSG00000198780",-0.536634261400745,3.26308769520463,-6.14490221309569,2.34646067738812e-09,2.37763346416502e-07,10.9817576965033,"FAM169A","26049","family with sequence similarity 169 member A","Not Significant"
"ENSG00000137819",-0.641028584386073,6.00735991854855,-6.14215721527991,2.3830757358452e-09,2.40312565189197e-07,10.8579507034566,"PAQR5","54852","progestin and adipoQ receptor family member 5","Not Significant"
"ENSG00000173227",1.44611640965358,0.00893006159068138,6.1399341313535,2.41313828386208e-09,2.42024324896377e-07,10.8097631287829,"SYT12","91683","synaptotagmin 12","Up in CD"
"ENSG00000241832",-0.721977369372731,-1.05250300070179,-6.1392014062276,2.42312792506503e-09,2.42024324896377e-07,10.7329994192606,"CECR3","27442","cat eye syndrome chromosome region, candidate 3","Not Significant"
"ENSG00000133321",0.4095968375206,6.66030465313376,6.13698375741709,2.4536095416513e-09,2.43907394010124e-07,10.8331018048578,"PLAAT4","5920","phospholipase A and acyltransferase 4","Not Significant"
"ENSG00000006451",0.252860944731435,5.56487991950985,6.12355128829161,2.64641985313097e-09,2.6060402074846e-07,10.7607948943465,"RALA","5898","RAS like proto-oncogene A","Not Significant"
"ENSG00000154065",-0.42448169497162,2.67721979316301,-6.12385049325957,2.6419678660456e-09,2.6060402074846e-07,10.8848240736728,"ANKRD29","147463","ankyrin repeat domain 29","Not Significant"
"ENSG00000102349",-0.457847447284448,1.83247320997405,-6.11896619624094,2.71556832658644e-09,2.66163764720329e-07,10.8613586387409,"KLF8","11279","KLF transcription factor 8","Not Significant"
"ENSG00000116133",0.374336277625425,6.52045997158088,6.11078656314509,2.84334215711185e-09,2.77194722141538e-07,10.6885859149485,"DHCR24","1718","24-dehydrocholesterol reductase","Not Significant"
"ENSG00000169083",-0.73175582919753,1.00122972405513,-6.10993969970779,2.85690222203392e-09,2.77194722141538e-07,10.7972399051836,"AR","367","androgen receptor","Not Significant"
"ENSG00000231758",-0.613731067853014,0.352719469344337,-6.10926446502744,2.86775946148814e-09,2.77194722141538e-07,10.7506366393105,NA,NA,NA,"Not Significant"
"ENSG00000110917",0.27296928794263,8.75008203022908,6.10836066231337,2.88235508660679e-09,2.77327513493475e-07,10.7402251168286,"MLEC","9761","malectin","Not Significant"
"ENSG00000130147",0.34189560703969,4.77331715608711,6.10309679905782,2.96881717500072e-09,2.84342192902466e-07,10.6764233203024,"SH3BP4","23677","SH3 domain binding protein 4","Not Significant"
"ENSG00000109771",-0.326789463128877,2.20761619140738,-6.10139051211196,2.99738462520915e-09,2.85773375062554e-07,10.769655178858,"LRP2BP","55805","LRP2 binding protein","Not Significant"
"ENSG00000111912",0.484035895945761,6.32715214865297,6.10051934106616,3.01207369231879e-09,2.85874414915777e-07,10.6308975506946,"NCOA7","135112","nuclear receptor coactivator 7","Not Significant"
"ENSG00000235703",-0.277197549109561,3.25686759444186,-6.08741382177608,3.24173515352484e-09,3.06285562365692e-07,10.6728955668812,"EOLA2-DT","100272228","EOLA2 divergent transcript","Not Significant"
"ENSG00000033178",0.214744713134286,6.94582903574596,6.07406206723201,3.49330340793386e-09,3.28574165835931e-07,10.4957174535703,"UBA6","55236","ubiquitin like modifier activating enzyme 6","Not Significant"
"ENSG00000111640",0.254122687224815,10.686973838496,6.06653602380642,3.64341803789914e-09,3.411638095756e-07,10.5682258962298,"GAPDH","2597","glyceraldehyde-3-phosphate dehydrogenase","Not Significant"
"ENSG00000114948",-0.59053307786126,1.289276372322,-6.06337555543899,3.70832119118624e-09,3.45697942156139e-07,10.5569979106956,"ADAM23","8745","ADAM metallopeptidase domain 23","Not Significant"
"ENSG00000137312",0.194888201797931,5.949123128228,6.05940754200906,3.79141058749023e-09,3.51879810055785e-07,10.4085489659127,"FLOT1","10211","flotillin 1","Not Significant"
"ENSG00000130787",0.21508673517295,7.19240960399133,6.0504853297424,3.98494474610468e-09,3.68212405504606e-07,10.3761899273904,"HIP1R","9026","huntingtin interacting protein 1 related","Not Significant"
"ENSG00000225680",-0.659191688107533,-0.131007279083788,-6.04667658674887,4.07047308907778e-09,3.74465671243011e-07,10.3937405268453,NA,NA,NA,"Not Significant"
"ENSG00000205659",0.250911793100977,3.90105917940045,6.0421844044493,4.17365721433515e-09,3.82281485024803e-07,10.402569905434,"LIN52","91750","lin-52 DREAM MuvB core complex component","Not Significant"
"ENSG00000179073",0.88146792359391,-1.32730464749646,6.03798688903635,4.27238172093383e-09,3.89622637376466e-07,10.0027294676302,"TAAR3P","9288","trace amine associated receptor 3, pseudogene","Not Significant"
"ENSG00000186908",-0.175669872406469,5.7447654735496,-6.03203025224482,4.41640953645468e-09,4.01013809641285e-07,10.2623060852874,"ZDHHC17","23390","zDHHC palmitoyltransferase 17","Not Significant"
