"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa05222","Small cell lung cancer",88,0.354975525224101,1.5733595203359,0.00773660058750594,0.0172359709291272,0.00163309804255506,3207,"tags=32%, list=19%, signal=26%","4843/1871/595/836/578/8503/3655/3673/898/4609/5747/330/54205/10912/598/3912/317/6502/1017/9618/207/3688/1869/7157/331/4616/6256/1164",0.407017918923954
"hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series",25,0.472537397770826,1.56838608350797,0.0222864810320528,0.0421765662542075,0.00399620468580867,3787,"tags=48%, list=22%, signal=38%","84002/10678/2526/2524/2683/8702/2525/10331/2523/8704/2528/8703",0.352487857583619
"hsa04914","Progesterone-mediated oocyte maturation",88,0.353852592682462,1.56838234168684,0.00914868254394939,0.0201271015966887,0.0019070309618771,2881,"tags=34%, list=17%, signal=29%","994/5603/8503/5347/80315/3320/993/3845/995/6790/699/891/1432/9133/4085/5604/2773/5599/890/1017/5601/983/996/207/6195/5595/3326/51343/9088/6196",0.380730400722792
"hsa04935","Growth hormone synthesis, secretion and action",106,0.339599583697994,1.56209445801658,0.0037140871774008,0.00927204742159631,0.000878521004528837,5324,"tags=51%, list=31%, signal=35%","6774/112609/6772/2778/6750/5578/5603/8503/9021/1398/8651/3845/6464/5747/1432/468/5604/2767/3726/2773/5599/3717/23236/5601/3710/1386/84699/207/5331/5595/2475/1388/9564/1399/107/115/5566/2353/90993/6751/108/10488/64764/2776/5605/5608/25759/2885/3667/2771/5594/8660/2932/6416",0.431707695803346
"hsa04114","Oocyte meiosis",112,0.340579470729103,1.56191443561349,0.00330699268081747,0.00837454261617086,0.000793482955500387,4041,"tags=44%, list=23%, signal=34%","5603/7532/7534/817/5347/80315/898/991/5534/995/6790/699/891/1432/9133/7531/8243/4085/5604/5526/7529/1017/23291/3710/808/983/996/151648/801/6195/10971/5595/5518/8454/9088/6196/9232/5500/26271/5525/9126/5515/107/115/5566/8697/7533/246184/5516",0.431707695803346
"hsa04960","Aldosterone-regulated sodium reabsorption",28,0.454255816058591,1.55837816361751,0.0153279392548533,0.0306558785097067,0.00290462634178642,2458,"tags=32%, list=14%, signal=28%","5578/8503/483/476/6337/3845/481/5170/5595",0.380730400722792
"hsa04062","Chemokine signaling pathway",160,0.320358195287491,1.55747782349447,0.00191929255073494,0.00550865298556926,0.000521941609488652,4397,"tags=38%, list=25%, signal=29%","4067/6774/5879/56477/2783/6370/6772/2919/2920/2782/8503/3579/1398/6372/58191/2869/3845/6464/5058/2921/5747/6364/10663/4793/5604/387/2773/3717/3576/23236/1232/5580/6374/207/5331/5595/2309/6369/6773/2833/6714/9564/5970/1234/1399/107/2868/115/5566/5881/2826/5829/2931/408/108/56288/2787/55970/2793/1147/2776",0.45505986738723
"hsa04976","Bile secretion",66,0.371225140862102,1.55734339272474,0.0121869472932485,0.025534556233473,0.0024193840877236,4180,"tags=42%, list=24%, signal=32%","2778/483/476/64240/3949/3156/6523/54658/481/949/8671/64241/54576/6550/6344/6522/6256/1244/6548/343/107/8431/115/5566/760/7366/54657/108",0.380730400722792
"hsa05165","Human papillomavirus infection",292,0.296322489723443,1.55547451339644,0.000258639569810498,0.00105861777410808,0.000100303407438937,5163,"tags=40%, list=30%, signal=28%","3659/595/894/836/578/7976/3106/6772/2778/7481/8503/7474/3655/3673/1499/10312/3066/898/3134/3133/1741/3107/3105/3845/55502/841/5747/1978/8326/3691/9114/5604/5526/3912/1108/7132/7283/256076/8313/890/1017/29110/526/7098/523/7422/9368/5700/5584/84699/355/207/5595/3688/3993/528/3065/23545/356/1869/2475/6773/5518/7157/6199/7483/1298/3135/148022/5315/3280/5525/1452/5970/5515/2535/5743/6009/4193/5566/90993/3679/10474/1739/1857/8321/5829/5516/1026/56288/6198/10488/896/5610/23513/64764/3675/1147/5605/3908/10319/1950/7855/5529/2885/5663/6908/5521/5528/1282/8516/3672/3690/5590/3996/5594",0.49849310876659
"hsa01522","Endocrine resistance",91,0.345754688808372,1.55437443812517,0.0111672032412934,0.0238233669147593,0.00225724991272857,4772,"tags=42%, list=28%, signal=30%","1871/595/2778/5603/8503/9611/10498/3845/6667/6464/5747/1432/5604/5599/5601/3725/207/5595/54567/1869/2475/7157/6199/6714/107/5469/115/4193/5566/2353/1026/108/28514/6198/5605/369/25759/2885",0.380730400722792
