"sample","group","reason_median_logCPM","reason_low_within_group_correlation","sample_weight","avg_within_group_cor"
"MSCCR_reGRID_166_Biopsy_321","CD",FALSE,FALSE,0.960020438537818,0.931907517929634
"MSCCR_reGRID_17_Biopsy_38","CD",FALSE,FALSE,1.96254435513808,0.940561482986484
"MSCCR_reGRID_174_Biopsy_331","CD",FALSE,FALSE,0.941979612909868,0.925304229955537
"MSCCR_reGRID_175_Biopsy_334","CD",FALSE,FALSE,0.600046175886551,0.907748434127272
"MSCCR_reGRID_177_Biopsy_339","CD",FALSE,FALSE,2.24664393704553,0.942795703095699
"MSCCR_reGRID_180_Biopsy_344","CD",FALSE,FALSE,1.97704041842034,0.940470532916921
"MSCCR_reGRID_182_Biopsy_347","CD",FALSE,FALSE,2.2511511942983,0.941204640783326
"MSCCR_reGRID_184_Biopsy_351","CD",FALSE,FALSE,1.6817406457571,0.935478097240513
"MSCCR_reGRID_185_Biopsy_353","CD",FALSE,FALSE,1.89617674085191,0.942678705073948
"MSCCR_reGRID_187_Biopsy_355","CD",FALSE,FALSE,1.71085858109367,0.934170021372779
"MSCCR_reGRID_19_Biopsy_43","CD",FALSE,FALSE,1.27320119846578,0.931067353225736
"MSCCR_reGRID_193_Biopsy_370","CD",FALSE,FALSE,1.0808793437621,0.936500779578715
"MSCCR_reGRID_194_Biopsy_373","CD",FALSE,FALSE,1.08019815907193,0.929780379904948
"MSCCR_reGRID_196_Biopsy_376","CD",FALSE,FALSE,0.565768355754769,0.931201778867136
"MSCCR_reGRID_199_Biopsy_384","CD",FALSE,FALSE,0.593019685599541,0.90394790166559
"MSCCR_reGRID_20_Biopsy_46","CD",FALSE,FALSE,1.97086234240269,0.943298451776368
"MSCCR_reGRID_202_Biopsy_392","CD",FALSE,FALSE,0.707730386495663,0.91487158346478
"MSCCR_reGRID_205_Biopsy_400","CD",FALSE,FALSE,0.680103615420092,0.914702167272882
"MSCCR_reGRID_206_Biopsy_401","CD",FALSE,FALSE,1.64550576742552,0.935765345941818
"MSCCR_reGRID_210_Biopsy_409","CD",FALSE,FALSE,1.4632841939223,0.935402249945444
"MSCCR_reGRID_212_Biopsy_416","CD",FALSE,FALSE,0.70903438068074,0.924972295795862
"MSCCR_reGRID_213_Biopsy_419","CD",FALSE,FALSE,1.32570864727454,0.934117801677997
"MSCCR_reGRID_214_Biopsy_422","CD",FALSE,FALSE,0.677193674744752,0.911123056751463
"MSCCR_reGRID_216_Biopsy_426","CD",FALSE,FALSE,0.883715346481511,0.93465573973397
"MSCCR_reGRID_217_Biopsy_427","CD",FALSE,FALSE,1.33530175934413,0.928021900908687
"MSCCR_reGRID_22_Biopsy_49","CD",FALSE,FALSE,0.971300197307154,0.924911824910249
"MSCCR_reGRID_229_Biopsy_452","CD",FALSE,FALSE,1.46105762772928,0.934780312759167
"MSCCR_reGRID_230_Biopsy_453","CD",FALSE,FALSE,2.13119593926695,0.94337872635737
"MSCCR_reGRID_235_Biopsy_463","CD",FALSE,FALSE,2.13732037059321,0.941023172196104
"MSCCR_reGRID_242_Biopsy_474","CD",FALSE,FALSE,1.33795943662904,0.932897658830172
"MSCCR_reGRID_245_Biopsy_480","CD",FALSE,FALSE,2.3950355266889,0.945929553477458
"MSCCR_reGRID_246_Biopsy_483","CD",FALSE,FALSE,2.08588631979642,0.93832497340314
"MSCCR_reGRID_248_Biopsy_486","CD",FALSE,FALSE,1.26921885460504,0.93305470589334
"MSCCR_reGRID_25_Biopsy_54","CD",FALSE,FALSE,0.427607803251805,0.879065088744143
"MSCCR_reGRID_250_Biopsy_488","CD",FALSE,FALSE,1.20264576580287,0.934371596469996
"MSCCR_reGRID_251_Biopsy_491","CD",FALSE,FALSE,2.26751952237912,0.939123599929175
"MSCCR_reGRID_257_Biopsy_503","CD",FALSE,FALSE,1.0791330211457,0.923538839111147
"MSCCR_reGRID_258_Biopsy_507","CD",FALSE,FALSE,1.56308566720986,0.940790267597884
"MSCCR_reGRID_262_Biopsy_515","CD",FALSE,FALSE,1.25777115974324,0.928355737509745
"MSCCR_reGRID_263_Biopsy_516","CD",FALSE,FALSE,1.22832957778297,0.937053657285787
"MSCCR_reGRID_265_Biopsy_519","CD",FALSE,FALSE,0.75785830554835,0.927476753292259
"MSCCR_reGRID_269_Biopsy_531","CD",FALSE,FALSE,2.23955482524768,0.944122031097001
"MSCCR_reGRID_27_Biopsy_57","CD",FALSE,FALSE,1.29789059637103,0.939218724960373
"MSCCR_reGRID_270_Biopsy_533","CD",FALSE,FALSE,0.584949372535774,0.921109931443021
"MSCCR_reGRID_274_Biopsy_540","CD",FALSE,FALSE,1.59775021480068,0.941410652669541
"MSCCR_reGRID_276_Biopsy_546","CD",FALSE,FALSE,0.613443061490812,0.904311200398204
"MSCCR_reGRID_28_Biopsy_60","CD",FALSE,FALSE,0.53874121046783,0.92508760444445
"MSCCR_reGRID_281_Biopsy_561","CD",FALSE,FALSE,1.51670194258051,0.934333921231371
"MSCCR_reGRID_282_Biopsy_564","CD",FALSE,FALSE,1.28032571944851,0.934523615781584
"MSCCR_reGRID_286_Biopsy_572","CD",FALSE,FALSE,1.83695593246966,0.941083203093974
"MSCCR_reGRID_287_Biopsy_575","CD",FALSE,FALSE,1.59900599728268,0.936288312148611
"MSCCR_reGRID_29_Biopsy_62","CD",FALSE,FALSE,0.939153169498153,0.930697945008406
"MSCCR_reGRID_290_Biopsy_579","CD",FALSE,FALSE,0.608595245260411,0.902983969353188
"MSCCR_reGRID_291_Biopsy_581","CD",FALSE,FALSE,1.30919828805286,0.940927896647945
"MSCCR_reGRID_298_Biopsy_593","CD",FALSE,FALSE,2.12321772157489,0.942313952958238
"MSCCR_reGRID_3_Biopsy_6","CD",FALSE,FALSE,1.5199634338673,0.933120677082022
"MSCCR_reGRID_303_Biopsy_603","CD",FALSE,FALSE,0.519569046850868,0.905225064254813
"MSCCR_reGRID_304_Biopsy_607","CD",FALSE,FALSE,1.06222760544488,0.927812280547167
"MSCCR_reGRID_31_Biopsy_65","CD",FALSE,FALSE,0.641722951996959,0.918450941991643
"MSCCR_reGRID_312_Biopsy_618","CD",FALSE,FALSE,1.50142801701462,0.936290659496966
"MSCCR_reGRID_32_Biopsy_67","CD",FALSE,FALSE,1.62048486331142,0.933480685578634
"MSCCR_reGRID_327_Biopsy_641","CD",FALSE,FALSE,0.637848571850433,0.910054861255673
"MSCCR_reGRID_336_Biopsy_653","CD",FALSE,FALSE,0.40012714236194,0.876959573952537
"MSCCR_reGRID_337_Biopsy_656","CD",FALSE,FALSE,0.728148950949853,0.925954430388744
"MSCCR_reGRID_338_Biopsy_658","CD",FALSE,FALSE,0.758628249662442,0.926035163340648
"MSCCR_reGRID_34_Biopsy_72","CD",FALSE,FALSE,1.13122831811583,0.934605741696969
"MSCCR_reGRID_343_Biopsy_671","CD",FALSE,FALSE,2.16071003157903,0.942494876662388
"MSCCR_reGRID_344_Biopsy_672","CD",FALSE,FALSE,1.24704807266894,0.926510186713818
"MSCCR_reGRID_345_Biopsy_676","CD",FALSE,FALSE,0.790845577834244,0.932382046148074
"MSCCR_reGRID_347_Biopsy_680","Control",FALSE,FALSE,2.47692781882804,0.943570599325141
